CustomerID,Recency,Frequency,Monetary,Segment
15958,75,1,104.35,At Risk
15963,20,2,470.76,Other
15965,18,4,845.64,Other
15967,24,2,418.83,Other
15969,50,3,666.1,Other
15970,99,1,314.1,At Risk
15971,1,12,4199.85,Champion
15973,485,1,307.82000000000005,Lost
15974,5,7,3442.15,Champion
15975,85,1,371.01,At Risk
15976,166,2,430.94,At Risk
15977,18,2,1054.73,Other
15978,78,1,1098.78,At Risk
15980,1,3,2398.86,Other
15981,6,8,3408.48,Champion
15983,22,4,1475.02,Other
15984,71,10,2837.67,At Risk
15985,124,2,1142.42,At Risk
15986,90,1,168.12,At Risk
15987,13,7,1451.28,Champion
15988,20,1,158.03,Other
15990,45,2,792.11,Other
15992,181,1,41.989999999999995,Lost
15993,17,7,2797.57,Champion
15994,55,1,427.07,Other
15996,1,6,1060.68,Champion
15998,88,5,3089.97,At Risk
16000,151,3,12393.7,At Risk
16003,60,5,2735.37,Other
16005,13,4,615.39,Other
16006,5,1,101.4,Other
16007,4,4,1701.94,Other
16008,24,3,478.78,Other
16009,23,4,992.71,Other
16010,128,3,407.5,At Risk
16011,2,16,3362.71,Champion
16012,155,3,1415.29,At Risk
16013,2,47,37130.6,Champion
16014,64,3,662.38,At Risk
16015,27,3,705.39,Other
16016,15,8,1508.76,Champion
16017,48,1,211.88,Other
16018,4,2,408.90000000000003,Other
16019,47,9,3786.2400000000002,Champion
16020,17,3,851.01,Other
16022,261,1,628.28,Lost
16023,47,3,719.81,Other
16024,13,1,251.24,Other
16025,60,1,439.65999999999997,Other
16026,44,1,236.09,Other
16027,69,6,934.62,At Risk
16029,30,63,81024.84,Champion
16030,283,1,331.24,Lost
16031,123,2,548.94,At Risk
16033,5,20,8816.4,Champion
16034,39,3,437.7,Other
16036,88,2,758.92,At Risk
16037,130,3,855.02,At Risk
16038,178,3,471.78000000000003,At Risk
16040,149,3,1313.55,At Risk
16041,90,3,3166.4,At Risk
16042,22,5,1197.27,Other
16043,5,4,773.99,Other
16045,2,4,1340.7,Other
16048,697,2,256.44,Lost
16049,41,3,1111.79,Other
16050,174,1,137.9,At Risk
16052,55,1,362.06,Other
16053,93,2,1511.95,At Risk
16054,146,1,783.9,At Risk
16055,280,1,134.8,Lost
16056,46,1,664.85,Other
16057,5,7,2263.12,Champion
16059,72,6,1459.8600000000001,At Risk
16062,6,4,1153.62,Other
16063,261,1,335.32,Lost
16065,454,1,372.09,Lost
16066,17,5,1521.87,Other
16070,23,2,852.15,Other
16071,45,1,326.24,Other
16072,289,1,584.3199999999999,Lost
16073,298,1,122.39999999999999,Lost
16076,23,10,2234.73,Champion
16078,341,1,79.2,Lost
16079,17,3,1352.0,Other
16080,68,2,217.16,At Risk
16081,57,5,2806.9,Other
16083,101,2,1317.62,At Risk
16084,300,1,436.18,Lost
16085,0,5,981.51,Other
16086,30,5,1121.39,Other
16091,125,2,315.06,At Risk
16092,115,3,817.86,At Risk
16093,107,1,17.0,At Risk
16094,12,4,1078.23,Other
16096,265,1,320.62,Lost
16097,241,1,185.04999999999998,Lost
16098,88,7,2005.63,At Risk
16099,51,3,731.9,Other
16101,71,1,1290.7,At Risk
16102,43,3,1842.14,Other
16103,80,6,1429.64,At Risk
16104,91,1,302.36,At Risk
16105,220,1,336.96,Lost
16106,214,1,108.38,Lost
16107,18,7,3204.1600000000003,Champion
16108,85,1,842.5,At Risk
16109,219,2,611.88,Lost
16110,46,3,1337.48,Other
16112,70,4,195.73999999999998,At Risk
16113,95,1,161.38,At Risk
16114,171,1,135.75000000000003,At Risk
16115,4,8,1667.97,Champion
16116,5,1,612.78,Other
16117,279,1,232.21,Lost
16119,73,2,423.36,At Risk
16120,30,4,1309.14,Other
16121,58,2,867.11,Other
16122,39,4,684.4200000000001,Other
16123,52,1,307.78,Other
16124,318,1,249.0,Lost
16125,516,1,289.35,Lost
16126,60,4,6287.77,Other
16127,40,1,656.25,Other
16128,18,5,1880.22,Other
16131,52,6,3506.54,Champion
16133,17,33,14589.04,Champion
16134,22,2,618.09,Other
16135,263,1,517.55,Lost
16136,30,3,709.38,Other
16139,19,3,635.41,Other
16140,214,2,725.18,Lost
16141,1,1,620.4,Other
16142,250,1,535.34,Lost
16143,35,6,2424.94,Champion
16144,159,1,175.2,At Risk
16145,3,11,3799.4900000000002,Champion
16146,204,3,734.13,Lost
16147,134,1,375.0,At Risk
16148,297,1,76.32000000000001,Lost
16149,143,2,280.52,At Risk
16150,1,5,2053.02,Other
16152,269,1,1829.04,Lost
16153,50,5,1824.23,Other
16156,25,9,3122.04,Champion
16157,16,3,656.69,Other
16159,282,1,348.2,Lost
16160,86,2,1025.44,At Risk
16161,15,19,5575.56,Champion
16162,340,1,37.4,Lost
16163,233,2,856.6,Lost
16164,18,3,822.48,Other
16168,3,27,3787.6,Champion
16169,40,4,1822.97,Other
16170,51,6,1885.05,Champion
16171,30,1,73.2,Other
16172,6,5,1140.21,Other
16173,16,6,1418.32,Champion
16174,33,3,1009.5500000000001,Other
16175,169,4,1037.59,At Risk
16177,51,1,331.95,Other
16178,139,1,197.9,At Risk
16179,61,1,215.83,At Risk
16180,101,8,10254.18,At Risk
16181,74,1,305.54,At Risk
16182,73,4,6617.65,At Risk
16183,275,1,338.71000000000004,Lost
16184,5,6,1158.79,Champion
16185,17,2,529.41,Other
16186,5,12,4006.94,Champion
16187,52,15,6911.4400000000005,Champion
16188,36,4,981.86,Other
16189,16,2,215.48,Other
16190,41,1,215.08,Other
16191,12,13,5180.52,Champion
16193,237,1,314.45,Lost
16198,76,1,400.68100000000004,At Risk
16200,165,2,1080.6200000000001,At Risk
16201,21,4,1863.47,Other
16202,361,1,365.27,Lost
16203,0,4,592.9,Other
16204,24,1,405.71,Other
16205,90,4,761.38,At Risk
16206,55,4,537.0600000000001,Other
16207,26,1,394.38,Other
16208,45,2,664.26,Other
16209,1,5,2262.62,Other
16210,10,18,21086.3,Champion
16211,1,1,547.02,Other
16212,20,2,690.34,Other
16213,79,1,159.0,At Risk
16214,171,3,1062.75,At Risk
16215,81,1,242.35,At Risk
16216,268,1,914.9300000000001,Lost
16217,236,2,304.25,Lost
16218,60,7,3084.68,Champion
16221,98,3,864.86,At Risk
16222,319,1,846.72,Lost
16224,57,4,1295.3,Other
16225,45,5,1096.32,Other
16226,204,3,255.12,Lost
16227,226,1,314.22,Lost
16229,35,2,1010.6,Other
16230,279,2,542.03,Lost
16232,44,4,990.88,Other
16233,71,3,536.6800000000001,At Risk
16235,39,5,867.31,Other
16236,79,1,432.2,At Risk
16239,57,2,414.2,Other
16240,25,2,3718.8,Other
16241,0,13,2607.87,Champion
16242,19,7,3603.21,Champion
16243,55,2,409.1,Other
16244,5,2,1522.75,Other
16245,24,3,1413.66,Other
16247,171,1,114.56,At Risk
16248,91,1,152.94,At Risk
16249,53,5,1800.07,Other
16250,262,2,389.44,Lost
16253,244,2,3683.86,Lost
16255,17,8,2619.91,Champion
16256,267,1,752.4300000000001,Lost
16257,177,1,46.95,At Risk
16258,46,5,5203.51,Other
16260,51,1,1035.45,Other
16261,17,4,746.83,Other
16265,10,9,5447.0,Champion
16266,74,7,861.89,At Risk
16268,71,2,667.65,At Risk
16270,354,1,1141.24,Lost
16271,16,5,1429.24,Other
16272,117,1,411.7,At Risk
16274,697,1,357.95,Lost
16275,197,1,559.87,Lost
16276,177,1,810.6000000000001,At Risk
16278,101,1,566.38,At Risk
16279,22,3,1509.58,Other
16281,73,1,2062.06,At Risk
16282,253,1,168.3,Lost
16283,32,5,1570.81,Other
16284,51,2,823.97,Other
16287,170,1,142.5,At Risk
16292,63,1,302.25,At Risk
16293,22,10,2248.9900000000002,Champion
16295,0,4,1328.55,Other
16297,269,1,301.9,Lost
16298,23,3,598.2,Other
16302,216,1,233.22,Lost
16303,26,3,5360.63,Other
16305,139,1,361.21999999999997,At Risk
16306,38,6,632.27,Loyal
16308,108,4,2560.0,At Risk
16309,107,2,706.57,At Risk
16311,18,2,616.26,Other
16313,50,2,274.15000000000003,Other
16315,331,1,226.37,Lost
16316,98,8,2938.91,At Risk
16317,2,3,1341.65,Other
16318,243,1,328.15,Lost
16319,188,1,404.40000000000003,Lost
16320,66,2,1038.46,At Risk
16321,73,5,373.65000000000003,At Risk
16322,120,2,326.75,At Risk
16323,197,1,207.50000000000003,Lost
16324,178,3,428.68,At Risk
16325,47,3,594.24,Other
16326,16,14,3110.96,Champion
16327,15,6,3844.22,Champion
16330,18,3,251.91,Other
16332,29,7,1593.2,Champion
16333,124,22,26626.8,At Risk
16337,274,1,151.05,Lost
16338,217,1,214.79999999999998,Lost
16339,285,1,109.95,Lost
16340,108,1,549.07,At Risk
16341,25,4,1971.87,Other
16342,76,4,322.41,At Risk
16343,16,2,370.47999999999996,Other
16344,247,1,101.10000000000001,Lost
16345,45,1,575.41,Other
16347,12,2,887.65,Other
16348,79,7,1469.45,At Risk
16349,291,1,53.5,Lost
16350,22,4,1116.47,Other
16351,39,1,153.9,Other
16352,18,2,494.44,Other
16353,9,23,6675.71,Champion
16354,74,2,395.8,At Risk
16356,160,3,211.77,At Risk
16357,66,3,658.88,At Risk
16358,80,4,2027.5,At Risk
16359,9,9,1750.92,Champion
16360,1,6,3512.53,Champion
16361,10,4,896.66,Other
16362,30,5,734.77,Other
16363,54,1,109.36000000000001,Other
16364,12,2,707.04,Other
16365,3,9,1540.42,Champion
16366,19,1,327.3,Other
16367,302,2,804.49,Lost
16368,29,2,497.43,Other
16369,19,3,1553.66,Other
16370,65,4,1320.56,At Risk
16372,182,2,367.93,Lost
16374,244,2,473.03000000000003,Lost
16376,18,2,987.01,Other
16377,268,1,676.2,Lost
16378,189,3,362.95,Lost
16379,19,4,2157.4,Other
16380,91,1,1780.59,At Risk
16383,75,2,668.36,At Risk
16384,31,2,584.5,Other
16385,61,3,555.89,At Risk
16386,29,2,317.2,Other
16387,323,1,94.36,Lost
16389,54,4,1382.07,Other
16392,270,1,221.19,Lost
16393,12,13,3046.21,Champion
16394,57,5,1555.34,Other
16395,61,5,1486.9,At Risk
16398,125,2,1705.8,At Risk
16399,20,2,408.57,Other
16400,184,1,303.93,Lost
16401,15,12,4098.32,Champion
16402,265,2,299.6,Lost
16403,313,1,177.5,Lost
16404,71,1,443.05,At Risk
16405,69,2,167.25,At Risk
16406,19,1,163.07,Other
16407,13,10,2126.93,Champion
16409,3,5,2028.88,Other
16411,20,2,214.65,Other
16412,54,1,151.83,Other
16413,57,1,262.2,Other
16414,22,2,126.25,Other
16415,45,1,210.35,Other
16416,27,3,1051.4,Other
16418,45,3,675.27,Other
16419,98,6,972.23,At Risk
16422,18,51,34684.4,Champion
16423,25,1,346.12,Other
16424,338,1,133.56,Lost
16425,69,1,302.7,At Risk
16426,22,10,1908.25,Champion
16427,264,2,241.06,Lost
16429,107,1,284.55,At Risk
16430,58,1,300.85,Other
16431,66,3,642.81,At Risk
16432,183,1,287.4,Lost
16433,29,1,184.26,Other
16434,48,7,1522.25,Champion
16438,27,5,798.35,Other
16440,52,5,3640.67,Other
16441,274,2,381.2,Lost
16442,120,3,616.79,At Risk
16444,47,4,654.67,Other
16445,182,1,230.51,Lost
16446,89,2,168472.5,At Risk
16447,136,1,259.01,At Risk
16448,199,1,188.89000000000001,Lost
16449,198,2,707.69,Lost
16450,150,1,311.92,At Risk
16451,88,1,266.97,At Risk
16454,45,2,6.9,Other
16455,153,7,1841.18,At Risk
16456,104,5,2158.37,At Risk
16457,219,1,208.36,Lost
16458,1,18,3482.7400000000002,Champion
16460,29,3,814.72,Other
16461,178,1,151.42,At Risk
16462,74,3,136.0,At Risk
16463,22,4,1422.4,Other
16464,20,3,1314.68,Other
16466,4,7,1603.46,Champion
16468,75,1,74.9,At Risk
16469,24,4,650.43,Other
16470,52,4,762.39,Other
16471,68,1,223.95000000000002,At Risk
16473,162,3,316.11,At Risk
16474,18,7,1871.5,Champion
16475,1,4,544.3,Other
16477,68,7,2494.46,At Risk
16478,26,3,331.0,Other
16479,11,2,300.83,Other
16480,76,1,769.29,At Risk
16482,16,1,220.62,Other
16483,193,1,139.35,Lost
16484,174,2,404.3,At Risk
16485,78,1,363.65,At Risk
16488,115,3,498.8,At Risk
16491,47,1,731.5,Other
16493,80,4,1351.63,At Risk
16494,297,1,826.53,Lost
16495,129,3,684.41,At Risk
16496,208,3,1599.52,Lost
16497,50,6,2965.69,Champion
16498,162,2,100.97,At Risk
16499,361,2,365.45,Lost
16500,17,6,400.86,Loyal
16503,96,4,1431.93,At Risk
16504,26,1,484.38,Other
16505,121,1,777.6,At Risk
16506,20,2,90.30000000000001,Other
16509,297,1,363.7,Lost
16510,666,1,248.1,Lost
16511,22,3,950.26,Other
16513,20,4,874.59,Other
16515,3,5,1627.13,Other
16516,90,1,101.69999999999999,At Risk
16517,160,1,162.7,At Risk
16518,91,2,484.32,At Risk
16519,26,2,215.07999999999998,Other
16520,187,3,1046.57,Lost
16523,16,21,9418.470000000001,Champion
16525,9,26,13027.45,Champion
16526,172,1,290.36,At Risk
16527,82,1,228.06,At Risk
16528,181,1,244.41,Lost
16529,306,1,455.25,Lost
16531,23,7,1244.59,Champion
16532,18,3,6748.8,Other
16533,20,3,1095.56,Other
16535,242,1,593.75,Lost
16536,111,1,548.97,At Risk
16539,151,4,1388.81,At Risk
16542,54,1,119.62,Other
16545,165,1,339.3,At Risk
16546,291,2,787.15,Lost
16549,11,10,4154.64,Champion
16550,109,5,2298.97,At Risk
16551,162,3,922.12,At Risk
16552,36,2,379.73,Other
16553,68,12,5719.82,At Risk
16554,9,3,837.1,Other
16555,110,2,285.89,At Risk
16556,106,7,3313.79,At Risk
16557,25,2,281.85,Other
16558,22,20,8338.49,Champion
16560,27,2,841.41,Other
16561,30,2,511.12,Other
16563,54,1,1077.74,Other
16565,424,1,173.7,Lost
16566,16,5,614.66,Other
16567,162,2,865.6,At Risk
16569,181,1,124.2,Lost
16570,16,10,3738.4,Champion
16571,27,3,1421.69,Other
16572,33,3,1009.6,Other
16573,85,2,663.61,At Risk
16574,72,1,451.44,At Risk
16581,65,1,105.84,At Risk
16582,114,1,313.62,At Risk
16583,697,1,233.45,Lost
16584,81,2,936.08,At Risk
16586,220,1,463.95,Lost
16587,233,1,225.15,Lost
16589,72,3,459.24,At Risk
16591,303,1,213.5,Lost
16592,13,16,4113.68,Champion
16593,51,3,330.03,Other
16594,76,1,181.09,At Risk
16595,91,1,360.16,At Risk
16596,16,2,250.15,Other
16597,212,1,90.04,Lost
16598,286,1,145.04999999999998,Lost
16600,17,6,813.52,Loyal
16601,41,1,244.79999999999998,Other
16602,274,1,528.08,Lost
16603,75,2,482.47,At Risk
16607,0,14,3347.71,Champion
16609,3,7,5493.46,Champion
16610,249,1,75.66,Lost
16611,187,1,129.49,Lost
16612,2,4,1187.66,Other
16613,71,1,618.59,At Risk
16614,65,1,506.19,At Risk
16616,16,2,500.42,Other
16617,236,1,151.85,Lost
16618,121,5,2647.59,At Risk
16619,264,1,226.21,Lost
16620,181,2,178.96,Lost
16621,52,4,813.48,Other
16623,128,1,129.45,At Risk
16624,81,2,810.5699999999999,At Risk
16625,68,1,333.08,At Risk
16626,23,17,4413.1,Champion
16627,80,1,322.8,At Risk
16628,60,5,2188.05,Other
16629,74,2,417.73,At Risk
16633,4,6,2883.1,Champion
16634,339,2,217.9,Lost
16637,61,4,1154.47,At Risk
16638,23,10,1680.72,Champion
16639,121,3,1257.51,At Risk
16641,106,1,231.10000000000002,At Risk
16642,208,2,688.33,Lost
16643,128,1,487.51,At Risk
16644,35,2,833.78,Other
16647,170,2,214.06,At Risk
16648,43,1,290.65999999999997,Other
16650,72,1,518.42,At Risk
16652,0,7,6773.97,Champion
16653,17,2,1212.66,Other
16654,142,4,601.27,At Risk
16655,9,6,3794.52,Champion
16656,3,15,8625.8,Champion
16657,10,4,933.62,Other
16658,546,1,123.24,Lost
16659,279,1,39.12,Lost
16660,17,4,1267.6499999999999,Other
16665,363,1,135.39999999999998,Lost
16666,20,1,118.98,Other
16667,285,2,570.13,Lost
16668,15,6,306.71999999999997,Loyal
16669,24,3,1374.8700000000001,Other
16670,17,11,4095.9,Champion
16671,29,3,1692.27,Other
16672,6,20,8134.9400000000005,Champion
16674,55,2,319.61,Other
16676,66,4,1592.1200000000001,At Risk
16678,2,12,3109.99,Champion
16679,485,1,129.75,Lost
16680,43,1,183.7,Other
16681,73,6,1770.34,At Risk
16682,58,5,1028.0,Other
16684,12,28,66653.56,Champion
16685,91,2,324.24,At Risk
16686,48,7,3062.83,Champion
16688,11,4,1260.86,Other
16689,76,2,422.59999999999997,At Risk
16690,73,2,225.57999999999998,At Risk
16692,257,2,1276.0,Lost
16693,272,2,482.01,Lost
16696,66,4,657.9000000000001,At Risk
16697,6,1,112.75,Other
16698,227,2,1998.0,Lost
16700,3,13,5076.55,Champion
16701,9,13,5398.3,Champion
16705,6,20,14034.99,Champion
16706,115,3,531.35,At Risk
16708,46,1,656.63,Other
16709,85,5,3029.87,At Risk
16710,20,10,2483.04,Champion
16711,27,5,1651.03,Other
16712,10,11,3645.43,Champion
16713,6,15,6923.13,Champion
16714,219,3,1161.53,Lost
16715,78,1,301.71999999999997,At Risk
16716,267,2,901.2,Lost
16717,24,6,3858.38,Champion
16718,577,1,623.75,Lost
16719,15,7,1790.42,Champion
16720,27,1,155.24,Other
16721,263,1,292.47,Lost
16722,18,13,4730.81,Champion
16723,92,2,589.15,At Risk
16725,69,7,781.02,At Risk
16726,27,5,1382.02,Other
16727,424,1,272.82,Lost
16728,47,4,1054.67,Other
16729,6,21,7239.92,Champion
16730,53,3,743.11,Other
16732,121,1,603.75,At Risk
16734,53,3,650.51,Other
16735,79,5,2300.56,At Risk
16737,54,1,417.59999999999997,Other
16738,298,1,3.75,Lost
16739,177,1,323.0,At Risk
16742,47,1,464.9,Other
16743,5,7,2238.09,Champion
16744,12,7,1304.76,Champion
16745,2,17,7194.3,Champion
16746,2,18,6697.66,Champion
16747,275,2,836.06,Lost
16748,18,5,1515.9,Other
16750,45,5,623.93,Other
16751,90,1,1764.72,At Risk
16752,666,1,207.5,Lost
16753,0,1,223.92000000000002,Other
16754,665,1,2002.4,Lost
16755,115,3,1496.83,At Risk
16756,96,1,239.4,At Risk
16757,319,1,106.83000000000001,Lost
16758,214,1,369.34000000000003,Lost
16759,90,3,789.79,At Risk
16761,245,1,316.62,Lost
16762,20,3,1501.38,Other
16763,199,1,611.85,Lost
16764,10,13,2799.25,Champion
16765,295,1,34.0,Lost
16766,37,2,1145.6,Other
16767,65,11,5580.6,At Risk
16768,48,3,478.09000000000003,Other
16769,261,1,380.39,Lost
16770,58,5,770.1,Other
16771,76,5,2246.81,At Risk
16773,58,1,171.59,Other
16774,117,4,661.52,At Risk
16775,11,11,1695.66,Champion
16776,61,1,388.28,At Risk
16777,81,2,226.35,At Risk
16778,68,2,245.94,At Risk
16779,9,22,10629.720000000001,Champion
16780,101,2,425.19,At Risk
16781,666,1,311.25,Lost
16782,11,13,2279.9,Champion
16784,20,1,107.6,Other
16788,124,2,597.48,At Risk
16789,332,1,80.8,Lost
16790,17,6,1545.6200000000001,Champion
16791,39,7,1721.78,Champion
16792,310,2,110.38000000000001,Lost
16793,58,1,243.84,Other
16794,4,10,1222.71,Champion
16795,454,1,414.88,Lost
16796,31,1,305.62,Other
16800,12,1,1201.49,Other
16801,37,4,1619.73,Other
16803,214,1,332.3,Lost
16804,24,3,536.99,Other
16805,174,2,460.59,At Risk
16806,104,4,801.49,At Risk
16807,127,3,1121.59,At Risk
16808,67,2,288.42,At Risk
16809,24,5,914.69,Other
16810,193,1,309.54,Lost
16811,18,2,547.07,Other
16812,361,1,479.35,Lost
16813,51,10,1692.98,Champion
16814,6,21,6509.1,Champion
16816,104,4,417.06,At Risk
16817,37,9,1604.75,Champion
16818,11,11,3349.57,Champion
16820,215,1,497.61,Lost
16823,228,1,358.38,Lost
16824,16,2,460.64,Other
16825,157,2,775.1800000000001,At Risk
16826,52,1,341.7,Other
16828,113,2,128.5,At Risk
16829,186,1,197.22,Lost
16830,333,1,325.91,Lost
16832,126,3,199.15,At Risk
16833,100,4,1106.53,At Risk
16834,228,1,413.46,Lost
16835,277,2,180.85,Lost
16836,40,2,251.87,Other
16837,30,11,3170.98,Champion
16838,198,2,588.85,Lost
16839,1,34,16594.35,Champion
16841,66,6,1869.82,At Risk
16842,69,3,1264.19,At Risk
16843,6,16,10196.57,Champion
16846,51,1,214.32,Other
16847,44,1,193.44,Other
16848,53,1,281.42,Other
16849,187,1,124.57,Lost
16850,70,1,332.41,At Risk
16851,43,3,342.45,Other
16852,11,2,144.91000000000003,Other
16855,24,2,328.4,Other
16856,15,1,35.400000000000006,Other
16858,546,1,375.69000000000005,Lost
16859,145,2,747.81,At Risk
16861,30,2,173.76,Other
16863,121,2,502.8,At Risk
16866,64,3,207.73999999999998,At Risk
16869,23,4,825.42,Other
16871,22,6,2812.34,Champion
16872,78,3,680.02,At Risk
16873,91,6,7123.62,At Risk
16875,145,5,2095.53,At Risk
16877,13,6,853.72,Loyal
16878,84,1,13.3,At Risk
16880,64,7,1519.08,At Risk
16881,244,1,432.0,Lost
16882,240,3,705.12,Lost
16883,218,2,276.73,Lost
16884,302,2,429.84000000000003,Lost
16885,16,3,471.51,Other
16887,243,1,194.88,Lost
16889,67,3,1578.67,At Risk
16891,120,5,809.7,At Risk
16892,16,5,525.54,Other
16893,485,1,145.93,Lost
16895,183,1,219.14,Lost
16897,300,2,289.78,Lost
16898,27,3,508.81,Other
16899,20,6,1281.56,Champion
16900,17,3,887.11,Other
16902,117,1,1706.88,At Risk
16903,60,1,373.24,Other
16904,60,16,3754.27,Champion
16905,20,7,3102.43,Champion
16906,82,4,579.77,At Risk
16907,59,5,981.65,Other
16909,73,1,379.14,At Risk
16910,10,8,1510.06,Champion
16912,29,11,2575.38,Champion
16913,291,1,113.44,Lost
16914,274,1,208.46,Lost
16915,10,6,621.6800000000001,Loyal
16916,24,2,576.26,Other
16917,129,1,391.52,At Risk
16918,50,6,1068.82,Champion
16919,6,11,2596.45,Champion
16921,91,1,169.79,At Risk
16923,13,19,7247.61,Champion
16924,22,3,846.75,Other
16926,638,1,230.25,Lost
16927,116,3,543.05,At Risk
16928,32,17,2847.6,Champion
16929,18,7,1295.39,Champion
16930,27,3,380.55,Other
16931,20,21,4604.22,Champion
16932,54,1,161.94,Other
16933,120,2,563.23,At Risk
16934,55,2,950.9300000000001,Other
16936,26,1,262.68,Other
16938,4,4,2736.38,Other
16940,53,3,3049.88,Other
16942,13,9,1920.59,Champion
16943,5,3,816.73,Other
16945,0,19,4345.5,Champion
16947,236,1,406.48,Lost
16948,139,3,435.02,At Risk
16949,41,6,1286.27,Champion
16950,57,3,1178.56,Other
16951,130,3,1277.75,At Risk
16952,110,2,167.61,At Risk
16953,90,1,20.8,At Risk
16954,17,9,2085.08,Champion
16955,126,4,518.67,At Risk
16956,18,1,308.74,Other
16957,240,2,416.64,Lost
16959,88,1,117.35000000000001,At Risk
16960,61,3,507.05,At Risk
16961,117,1,234.17,At Risk
16963,218,1,110.55000000000001,Lost
16965,227,1,201.19,Lost
16966,16,7,2154.97,Champion
16967,279,1,319.02,Lost
16968,108,2,439.43,At Risk
16969,40,3,650.41,Other
16971,333,1,357.21,Lost
16976,268,1,251.51999999999998,Lost
16978,78,1,344.33,At Risk
16979,18,6,1852.0,Champion
16980,256,2,1078.96,Lost
16982,61,1,384.06,At Risk
16983,4,7,1931.25,Champion
16984,1,2,4481.35,Other
16985,1,10,5464.12,Champion
16986,60,2,1873.2,Other
16987,42,7,1625.05,Champion
16988,242,1,126.12,Lost
16989,3,6,1133.25,Champion
16990,219,1,179.0,Lost
16992,11,5,1614.31,Other
16996,63,6,1456.96,At Risk
16997,283,3,702.0,Lost
16998,130,4,295.0,At Risk
16999,24,2,484.82,Other
17001,23,11,3989.57,Champion
17002,86,3,1493.73,At Risk
17004,47,2,1412.94,Other
17006,19,4,781.78,Other
17007,51,6,889.9300000000001,Loyal
17010,19,1,195.36,Other
17011,90,1,270.9,At Risk
17014,152,3,586.33,At Risk
17015,29,3,1842.56,Other
17017,10,20,8694.26,Champion
17018,41,2,920.1,Other
17019,12,4,1272.61,Other
17022,121,1,71.0,At Risk
17024,46,3,95.85,Other
17025,61,3,357.77,At Risk
17026,157,2,154.82999999999998,At Risk
17027,79,6,890.29,At Risk
17029,111,2,716.0,At Risk
17030,153,1,146.87,At Risk
17031,12,2,380.35,Other
17033,87,3,1030.14,At Risk
17034,17,3,745.52,Other
17035,128,2,433.53000000000003,At Risk
17037,88,1,1267.32,At Risk
17038,90,1,112.4,At Risk
17040,138,1,449.73,At Risk
17041,27,3,1081.57,Other
17042,63,5,1044.3799999999999,At Risk
17043,52,4,1735.18,Other
17044,26,1,948.48,Other
17045,114,3,339.44,At Risk
17046,217,1,642.02,Lost
17047,86,3,1100.9,At Risk
17048,9,3,925.35,Other
17049,22,9,5659.9800000000005,Champion
17050,190,6,3228.84,Lost
17051,195,1,247.14000000000001,Lost
17052,29,1,413.75,Other
17053,336,1,498.48,Lost
17054,29,5,1356.33,Other
17058,82,3,1179.89,At Risk
17059,60,5,3095.04,Other
17060,267,1,234.24,Lost
17061,74,11,5232.2300000000005,At Risk
17062,314,4,538.37,Lost
17063,22,7,1461.14,Champion
17064,0,3,859.35,Other
17068,13,21,4552.14,Champion
17069,29,9,2709.7000000000003,Champion
17070,115,1,312.14,At Risk
17071,1,9,2429.03,Champion
17073,18,4,1446.09,Other
17075,18,4,834.12,Other
17076,37,3,841.0799999999999,Other
17078,273,2,378.2,Lost
17079,79,1,118.80000000000001,At Risk
17080,23,2,287.62,Other
17081,26,2,290.16,Other
17082,182,2,2003.85,Lost
17083,99,3,1405.78,At Risk
17084,243,2,2949.75,Lost
17085,124,5,1566.65,At Risk
17086,25,6,2050.08,Champion
17088,29,4,1991.01,Other
17090,1,7,2043.95,Champion
17091,121,9,3827.76,At Risk
17092,50,4,1777.78,Other
17094,323,1,302.0,Lost
17095,23,3,1324.16,Other
17096,0,4,1022.13,Other
17097,11,8,954.42,Loyal
17100,19,2,971.74,Other
17101,11,4,1621.73,Other
17102,262,1,25.5,Lost
17105,191,2,665.78,Lost
17107,76,6,10815.43,At Risk
17109,45,6,885.04,Loyal
17110,166,1,163.29999999999998,At Risk
17111,48,1,248.61,Other
17114,100,8,808.62,At Risk
17115,65,3,837.5,At Risk
17117,289,1,116.19999999999999,Lost
17118,318,1,157.02,Lost
17119,30,2,606.91,Other
17120,234,1,307.46,Lost
17122,2,1,138.32,Other
17123,337,1,345.29999999999995,Lost
17124,157,1,298.89,At Risk
17125,51,1,259.35,Other
17126,64,5,1004.75,At Risk
17128,100,1,157.09,At Risk
17131,48,5,2463.17,Other
17133,16,7,4892.240000000001,Champion
17134,107,2,425.0,At Risk
17135,17,7,1139.73,Champion
17138,98,1,380.5,At Risk
17139,1,12,10668.47,Champion
17140,189,1,465.32,Lost
17142,239,1,579.0,Lost
17144,85,2,984.57,At Risk
17146,106,3,749.78,At Risk
17147,23,4,1714.59,Other
17148,52,1,124.88,Other
17152,195,3,1689.5,Lost
17153,25,1,213.78,Other
17154,76,1,329.34,At Risk
17155,18,2,251.70000000000002,Other
17157,177,2,319.0,At Risk
17158,152,3,1266.97,At Risk
17159,22,3,1538.88,Other
17160,6,6,3518.03,Champion
17162,29,10,1715.46,Champion
17163,22,2,293.1,Other
17164,33,7,2467.35,Champion
17165,285,1,158.68,Lost
17166,204,2,206.34,Lost
17169,58,2,835.78,Other
17171,290,1,224.91,Lost
17172,79,1,317.76,At Risk
17173,0,8,3766.6,Champion
17174,188,1,59.9,Lost
17175,4,4,1443.69,Other
17176,202,1,306.13,Lost
17179,179,3,711.79,At Risk
